Name,Collection Month,Year,Tax Type,Amount,FIPS State,Numeric Month
Kansas,January,2021,Motor Fuel,,20,01
Kansas,January,2021,Tobacco,8070374,20,01
Kansas,July,2019,Alcoholic Beverage,9597196,20,07
Kansas,July,2019,Corporate Income,15675491,20,07
Kansas,July,2019,General Sales,243558735,20,07
Kansas,July,2019,Individual Income,224206035,20,07
Kansas,July,2019,Lodging,,20,07
Kansas,July,2019,Motor Fuel,,20,07
Kansas,July,2019,Tobacco,12965725,20,07
Kansas,July,2020,Alcoholic Beverage,10641114,20,07
Kansas,July,2020,Corporate Income,74474929,20,07
Kansas,July,2020,General Sales,268951947,20,07
Kansas,July,2020,Individual Income,619554243,20,07
Kansas,July,2020,Lodging,,20,07
Kansas,July,2020,Motor Fuel,,20,07
Kansas,July,2020,Tobacco,11226695,20,07
Kansas,July,2021,Alcoholic Beverage,11266000,20,07
Kansas,July,2021,Corporate Income,35044979,20,07
Kansas,July,2021,General Sales,292912137,20,07
Kansas,July,2021,Individual Income,255836475,20,07
Kansas,July,2021,Lodging,,20,07
Kansas,July,2021,Motor Fuel,,20,07
Kansas,July,2021,Tobacco,11195840,20,07
Kansas,June,2019,Alcoholic Beverage,9280330,20,06
Kansas,June,2019,Corporate Income,78312445,20,06
Kansas,June,2019,General Sales,239881421,20,06
Kansas,June,2019,Individual Income,388034668,20,06
Kansas,June,2019,Lodging,,20,06
Kansas,June,2019,Motor Fuel,,20,06
Kansas,June,2019,Tobacco,10317999,20,06
Kansas,June,2020,Alcoholic Beverage,9450300,20,06
Kansas,June,2020,Corporate Income,66563141,20,06
Kansas,June,2020,General Sales,246383107,20,06
Kansas,June,2020,Individual Income,353085379,20,06
Kansas,June,2020,Lodging,,20,06
Kansas,June,2020,Motor Fuel,,20,06
Kansas,June,2020,Tobacco,11319241,20,06
Kansas,June,2021,Alcoholic Beverage,9308343,20,06
Kansas,June,2021,Corporate Income,125203770,20,06
Kansas,June,2021,General Sales,274502238,20,06
Kansas,June,2021,Individual Income,372656228,20,06
Kansas,June,2021,Lodging,,20,06
Kansas,June,2021,Motor Fuel,,20,06
Kansas,June,2021,Tobacco,10501757,20,06
Kansas,March,2020,Alcoholic Beverage,8494709,20,03
Kansas,March,2020,Corporate Income,24560171,20,03
Kansas,March,2020,General Sales,214149403,20,03
Kansas,March,2020,Individual Income,247266474,20,03
Kansas,March,2020,Lodging,,20,03
Kansas,March,2020,Motor Fuel,,20,03
Kansas,March,2020,Tobacco,15072940,20,03
Kansas,March,2021,Alcoholic Beverage,9270699,20,03
Kansas,March,2021,Corporate Income,33304193,20,03
Kansas,March,2021,General Sales,236786768,20,03
Kansas,March,2021,Individual Income,255182944,20,03
Kansas,March,2021,Lodging,,20,03
Kansas,March,2021,Motor Fuel,,20,03
Kansas,March,2021,Tobacco,10004424,20,03
Kansas,May,2019,Alcoholic Beverage,9430135,20,05
Kansas,May,2019,Corporate Income,11372350,20,05
Kansas,May,2019,General Sales,237635684,20,05
Kansas,May,2019,Individual Income,277916047,20,05
Kansas,May,2019,Lodging,,20,05
Kansas,May,2019,Motor Fuel,,20,05
Kansas,May,2019,Tobacco,12277932,20,05
Kansas,May,2020,Alcoholic Beverage,8132706,20,05
Kansas,May,2020,Corporate Income,-2855630,20,05
Kansas,May,2020,General Sales,181517684,20,05
Kansas,May,2020,Individual Income,215902744,20,05
Kansas,May,2020,Lodging,,20,05
Kansas,May,2020,Motor Fuel,,20,05
Kansas,May,2020,Tobacco,8298181,20,05
Kansas,May,2021,Alcoholic Beverage,10002022,20,05
Kansas,May,2021,Corporate Income,29937536,20,05
Kansas,May,2021,General Sales,282188252,20,05
Kansas,May,2021,Individual Income,708681273,20,05
Kansas,May,2021,Lodging,,20,05
Kansas,May,2021,Motor Fuel,,20,05
Kansas,May,2021,Tobacco,10600362,20,05
Kansas,November,2019,Alcoholic Beverage,8217022,20,11
Kansas,November,2019,Corporate Income,10317216,20,11
Kansas,November,2019,General Sales,242802553,20,11
Kansas,November,2019,Individual Income,252518720,20,11
Kansas,November,2019,Lodging,,20,11
Kansas,November,2019,Motor Fuel,,20,11
Kansas,November,2019,Tobacco,8632886,20,11
Kansas,November,2020,Alcoholic Beverage,8941011,20,11
Kansas,November,2020,Corporate Income,5764727,20,11
Kansas,November,2020,General Sales,250857163,20,11
Kansas,November,2020,Individual Income,275431758,20,11
Kansas,November,2020,Lodging,,20,11
Kansas,November,2020,Motor Fuel,,20,11
Kansas,November,2020,Tobacco,9483209,20,11
Kansas,November,2021,Alcoholic Beverage,9685072,20,11
Kansas,November,2021,Corporate Income,14025360,20,11
Kansas,November,2021,General Sales,285385757,20,11
Kansas,November,2021,Individual Income,288911942,20,11
Kansas,November,2021,Lodging,,20,11
Kansas,November,2021,Motor Fuel,,20,11
Kansas,November,2021,Tobacco,11146583,20,11
Kansas,October,2019,Alcoholic Beverage,9189939,20,10
Kansas,October,2019,Corporate Income,26286575,20,10
Kansas,October,2019,General Sales,242450637,20,10
Kansas,October,2019,Individual Income,260045794,20,10
Kansas,October,2019,Lodging,,20,10
Kansas,October,2019,Motor Fuel,,20,10
Kansas,October,2019,Tobacco,10798940,20,10
Kansas,October,2020,Alcoholic Beverage,9562147,20,10
Kansas,October,2020,Corporate Income,26617472,20,10
Kansas,October,2020,General Sales,261707122,20,10
Kansas,October,2020,Individual Income,283620667,20,10
Kansas,October,2020,Lodging,,20,10
Kansas,October,2020,Motor Fuel,,20,10
Kansas,October,2020,Tobacco,11093380,20,10
Kansas,October,2021,Alcoholic Beverage,9907490,20,10
Kansas,October,2021,Corporate Income,40157007,20,10
Kansas,October,2021,General Sales,295327515,20,10
Kansas,October,2021,Individual Income,301558071,20,10
Kansas,October,2021,Lodging,,20,10
Kansas,October,2021,Motor Fuel,,20,10
Kansas,October,2021,Tobacco,9755304,20,10
Kansas,September,2019,Alcoholic Beverage,8677190,20,09
Kansas,September,2019,Corporate Income,108250673,20,09
Kansas,September,2019,General Sales,237410899,20,09
Kansas,September,2019,Individual Income,375085124,20,09
Kansas,September,2019,Lodging,,20,09
Kansas,September,2019,Motor Fuel,,20,09
Kansas,September,2019,Tobacco,10417330,20,09
Kansas,September,2020,Alcoholic Beverage,9808638,20,09
Kansas,September,2020,Corporate Income,105300363,20,09
Kansas,September,2020,General Sales,241159976,20,09
Kansas,September,2020,Individual Income,358607241,20,09
Kansas,September,2020,Lodging,,20,09
Kansas,September,2020,Motor Fuel,,20,09
Kansas,September,2020,Tobacco,10955512,20,09
Kansas,September,2021,Alcoholic Beverage,9748149,20,09
Kansas,September,2021,Corporate Income,157783905,20,09
Kansas,September,2021,General Sales,285896676,20,09
Kansas,September,2021,Individual Income,406769395,20,09
Kansas,September,2021,Lodging,,20,09
Kansas,September,2021,Motor Fuel,,20,09
Kansas,September,2021,Tobacco,10335990,20,09
Kentucky,April,2019,Alcoholic Beverage,12071064,21,04
Kentucky,April,2019,Corporate Income,174364589,21,04
Kentucky,April,2019,General Sales,364240491,21,04
Kentucky,April,2019,Individual Income,625825017,21,04
Kentucky,April,2019,Lodging,,21,04
Kentucky,April,2019,Motor Fuel,63637490,21,04
Kentucky,April,2019,Tobacco,33094981,21,04
Kentucky,April,2020,Alcoholic Beverage,13549019,21,04
Kentucky,April,2020,Corporate Income,52128136,21,04
Kentucky,April,2020,General Sales,340860472,21,04
Kentucky,April,2020,Individual Income,361662730,21,04
Kentucky,April,2020,Lodging,,21,04
Kentucky,April,2020,Motor Fuel,56114521,21,04
Kentucky,April,2020,Tobacco,26583157,21,04
Kentucky,April,2021,Alcoholic Beverage,15002806,21,04
Kentucky,April,2021,Corporate Income,190772733,21,04
Kentucky,April,2021,General Sales,486488622,21,04
Kentucky,April,2021,Individual Income,535300129,21,04
Kentucky,April,2021,Lodging,,21,04
Kentucky,April,2021,Motor Fuel,64376951,21,04
Kentucky,April,2021,Tobacco,35535433,21,04
Kentucky,August,2019,Alcoholic Beverage,13166229,21,08
Kentucky,August,2019,Corporate Income,-943254,21,08
Kentucky,August,2019,General Sales,345422917,21,08
Kentucky,August,2019,Individual Income,338591932,21,08
Kentucky,August,2019,Lodging,,21,08
Kentucky,August,2019,Motor Fuel,66600678,21,08
Kentucky,August,2019,Tobacco,34005958,21,08
Kentucky,August,2020,Alcoholic Beverage,15249483,21,08
Kentucky,August,2020,Corporate Income,4843680,21,08
Kentucky,August,2020,General Sales,359051525,21,08
Kentucky,August,2020,Individual Income,364896653,21,08
Kentucky,August,2020,Lodging,,21,08
Kentucky,August,2020,Motor Fuel,63612460,21,08
Kentucky,August,2020,Tobacco,29460553,21,08
Kentucky,August,2021,Alcoholic Beverage,15401414,21,08
Kentucky,August,2021,Corporate Income,16722121,21,08
Kentucky,August,2021,General Sales,401069231,21,08
Kentucky,August,2021,Individual Income,402359022,21,08
Kentucky,August,2021,Lodging,,21,08
Kentucky,August,2021,Motor Fuel,65684731,21,08
Kentucky,August,2021,Tobacco,35884091,21,08
Kentucky,December,2019,Alcoholic Beverage,12771004,21,12
Kentucky,December,2019,Corporate Income,103999958,21,12
Kentucky,December,2019,General Sales,347425474,21,12
Kentucky,December,2019,Individual Income,361386809,21,12
Kentucky,December,2019,Lodging,,21,12
Kentucky,December,2019,Motor Fuel,66660893,21,12
Kentucky,December,2019,Tobacco,32083708,21,12
Kentucky,December,2020,Alcoholic Beverage,13954494,21,12
Kentucky,December,2020,Corporate Income,174661558,21,12
Kentucky,December,2020,General Sales,361898724,21,12
Kentucky,December,2020,Individual Income,407446773,21,12
Kentucky,December,2020,Lodging,,21,12
Kentucky,December,2020,Motor Fuel,61342223,21,12
Kentucky,December,2020,Tobacco,37996065,21,12
Kentucky,December,2021,Alcoholic Beverage,16077523,21,12
Kentucky,December,2021,Corporate Income,215252765,21,12
Kentucky,December,2021,General Sales,434020080,21,12
Kentucky,December,2021,Individual Income,437728118,21,12
Kentucky,December,2021,Lodging,,21,12
Kentucky,December,2021,Motor Fuel,68336506,21,12
Kentucky,December,2021,Tobacco,32834762,21,12
Kentucky,February,2020,Alcoholic Beverage,9594096,21,02
Kentucky,February,2020,Corporate Income,-17186216,21,02
Kentucky,February,2020,General Sales,270365829,21,02
Kentucky,February,2020,Individual Income,465118277,21,02
Kentucky,February,2020,Lodging,,21,02
Kentucky,February,2020,Motor Fuel,59522994,21,02
Kentucky,February,2020,Tobacco,25012980,21,02
Kentucky,February,2021,Alcoholic Beverage,11690848,21,02
Kentucky,February,2021,Corporate Income,-5078372,21,02
Kentucky,February,2021,General Sales,309352777,21,02
Kentucky,February,2021,Individual Income,463371280,21,02
Kentucky,February,2021,Lodging,,21,02
Kentucky,February,2021,Motor Fuel,57132896,21,02
Kentucky,February,2021,Tobacco,30233747,21,02
Kentucky,January,2020,Alcoholic Beverage,16062627,21,01
Kentucky,January,2020,Corporate Income,6902428,21,01
Kentucky,January,2020,General Sales,481205633,21,01
Kentucky,January,2020,Individual Income,390548981,21,01
Kentucky,January,2020,Lodging,,21,01
Kentucky,January,2020,Motor Fuel,61592132,21,01
Kentucky,January,2020,Tobacco,25953997,21,01
Kentucky,January,2021,Alcoholic Beverage,16683348,21,01
Kentucky,January,2021,Corporate Income,22257666,21,01
Kentucky,January,2021,General Sales,498597105,21,01
Kentucky,January,2021,Individual Income,404238928,21,01
Kentucky,January,2021,Lodging,,21,01
Kentucky,January,2021,Motor Fuel,59086444,21,01
Kentucky,January,2021,Tobacco,23486304,21,01
Kentucky,July,2019,Alcoholic Beverage,15024203,21,07
Kentucky,July,2019,Corporate Income,29315520,21,07
Kentucky,July,2019,General Sales,366258296,21,07
Kentucky,July,2019,Individual Income,371423556,21,07
Kentucky,July,2019,Lodging,,21,07
Kentucky,July,2019,Motor Fuel,62670993,21,07
Kentucky,July,2019,Tobacco,31737527,21,07
Kentucky,July,2020,Alcoholic Beverage,15951933,21,07
Kentucky,July,2020,Corporate Income,17235725,21,07
Kentucky,July,2020,General Sales,411127172,21,07
Kentucky,July,2020,Individual Income,363191001,21,07
Kentucky,July,2020,Lodging,,21,07
Kentucky,July,2020,Motor Fuel,61972924,21,07
Kentucky,July,2020,Tobacco,32737880,21,07
Kentucky,July,2021,Alcoholic Beverage,16561429,21,07
Kentucky,July,2021,Corporate Income,51136619,21,07
Kentucky,July,2021,General Sales,441889241,21,07
Kentucky,July,2021,Individual Income,368496666,21,07
Kentucky,July,2021,Lodging,,21,07
Kentucky,July,2021,Motor Fuel,65376785,21,07
Kentucky,July,2021,Tobacco,26129987,21,07
Kentucky,June,2019,Alcoholic Beverage,12318254,21,06
Kentucky,June,2019,Corporate Income,135605177,21,06
Kentucky,June,2019,General Sales,341787292,21,06
Kentucky,June,2019,Individual Income,422785123,21,06
Kentucky,June,2019,Lodging,,21,06
Kentucky,June,2019,Motor Fuel,71396352,21,06
Kentucky,June,2019,Tobacco,31213344,21,06
Kentucky,June,2020,Alcoholic Beverage,14346408,21,06
Kentucky,June,2020,Corporate Income,218432474,21,06
Kentucky,June,2020,General Sales,340695770,21,06
Kentucky,June,2020,Individual Income,703983257,21,06
Kentucky,June,2020,Lodging,,21,06
Kentucky,June,2020,Motor Fuel,58720958,21,06
Kentucky,June,2020,Tobacco,32066428,21,06
Kentucky,June,2021,Alcoholic Beverage,13922139,21,06
Kentucky,June,2021,Corporate Income,173055413,21,06
Kentucky,June,2021,General Sales,401224035,21,06
Kentucky,June,2021,Individual Income,479735680,21,06
Kentucky,June,2021,Lodging,,21,06
Kentucky,June,2021,Motor Fuel,70490087,21,06
Kentucky,June,2021,Tobacco,42688835,21,06
Kentucky,March,2020,Alcoholic Beverage,10657857,21,03
Kentucky,March,2020,Corporate Income,41940532,21,03
Kentucky,March,2020,General Sales,298750075,21,03
Kentucky,March,2020,Individual Income,272413213,21,03
Kentucky,March,2020,Lodging,,21,03
Kentucky,March,2020,Motor Fuel,62016305,21,03
Kentucky,March,2020,Tobacco,41904472,21,03
Kentucky,March,2021,Alcoholic Beverage,11375890,21,03
Kentucky,March,2021,Corporate Income,60887922,21,03
Kentucky,March,2021,General Sales,298350373,21,03
Kentucky,March,2021,Individual Income,315003112,21,03
Kentucky,March,2021,Lodging,,21,03
Kentucky,March,2021,Motor Fuel,54764835,21,03
Kentucky,March,2021,Tobacco,34956757,21,03
Kentucky,May,2019,Alcoholic Beverage,13313326,21,05
Kentucky,May,2019,Corporate Income,10834713,21,05
Kentucky,May,2019,General Sales,339929310,21,05
Kentucky,May,2019,Individual Income,306529955,21,05
Kentucky,May,2019,Lodging,,21,05
Kentucky,May,2019,Motor Fuel,62908704,21,05
Kentucky,May,2019,Tobacco,34031581,21,05
Kentucky,May,2020,Alcoholic Beverage,13395204,21,05
Kentucky,May,2020,Corporate Income,-2818742,21,05
Kentucky,May,2020,General Sales,302794500,21,05
Kentucky,May,2020,Individual Income,344555551,21,05
Kentucky,May,2020,Lodging,,21,05
Kentucky,May,2020,Motor Fuel,45468619,21,05
Kentucky,May,2020,Tobacco,34166835,21,05
Kentucky,May,2021,Alcoholic Beverage,16561429,21,05
Kentucky,May,2021,Corporate Income,42076152,21,05
Kentucky,May,2021,General Sales,405317363,21,05
Kentucky,May,2021,Individual Income,608233449,21,05
Kentucky,May,2021,Lodging,,21,05
Kentucky,May,2021,Motor Fuel,64713614,21,05
Kentucky,May,2021,Tobacco,25426572,21,05
Kentucky,November,2019,Alcoholic Beverage,15395732,21,11
Kentucky,November,2019,Corporate Income,27323295,21,11
Kentucky,November,2019,General Sales,346636459,21,11
Kentucky,November,2019,Individual Income,363145161,21,11
Kentucky,November,2019,Lodging,,21,11
Kentucky,November,2019,Motor Fuel,65332077,21,11
Kentucky,November,2019,Tobacco,29140176,21,11
Kentucky,November,2020,Alcoholic Beverage,13957123,21,11
Kentucky,November,2020,Corporate Income,18150256,21,11
Kentucky,November,2020,General Sales,360202213,21,11
Kentucky,November,2020,Individual Income,360120974,21,11
Kentucky,November,2020,Lodging,,21,11
Kentucky,November,2020,Motor Fuel,62948588,21,11
Kentucky,November,2020,Tobacco,31645183,21,11
Kentucky,November,2021,Alcoholic Beverage,11006799,21,11
Kentucky,November,2021,Corporate Income,23925560,21,11
Kentucky,November,2021,General Sales,410989056,21,11
Kentucky,November,2021,Individual Income,408874223,21,11
Kentucky,November,2021,Lodging,,21,11
Kentucky,November,2021,Motor Fuel,64259497,21,11
Kentucky,November,2021,Tobacco,26113085,21,11
Kentucky,October,2019,Alcoholic Beverage,16161031,21,10
Kentucky,October,2019,Corporate Income,34179392,21,10
Kentucky,October,2019,General Sales,340066830,21,10
Kentucky,October,2019,Individual Income,368451057,21,10
Kentucky,October,2019,Lodging,,21,10
Kentucky,October,2019,Motor Fuel,63348039,21,10
Kentucky,October,2019,Tobacco,33104548,21,10
Kentucky,October,2020,Alcoholic Beverage,14812002,21,10
Kentucky,October,2020,Corporate Income,40974015,21,10
Kentucky,October,2020,General Sales,361558291,21,10
Kentucky,October,2020,Individual Income,385605596,21,10
Kentucky,October,2020,Lodging,,21,10
Kentucky,October,2020,Motor Fuel,61425224,21,10
Kentucky,October,2020,Tobacco,33933485,21,10
Kentucky,October,2021,Alcoholic Beverage,19935441,21,10
Kentucky,October,2021,Corporate Income,48127642,21,10
Kentucky,October,2021,General Sales,420437032,21,10
Kentucky,October,2021,Individual Income,433168204,21,10
Kentucky,October,2021,Lodging,,21,10
Kentucky,October,2021,Motor Fuel,61818224,21,10
Kentucky,October,2021,Tobacco,33674687,21,10
Kentucky,September,2019,Alcoholic Beverage,8778897,21,09
Kentucky,September,2019,Corporate Income,145882640,21,09
Kentucky,September,2019,General Sales,341568877,21,09
Kentucky,September,2019,Individual Income,453270518,21,09
Kentucky,September,2019,Lodging,,21,09
Kentucky,September,2019,Motor Fuel,73552918,21,09
Kentucky,September,2019,Tobacco,30760547,21,09
Kentucky,September,2020,Alcoholic Beverage,13826283,21,09
Kentucky,September,2020,Corporate Income,143012633,21,09
Kentucky,September,2020,General Sales,356930171,21,09
Kentucky,September,2020,Individual Income,456626311,21,09
Kentucky,September,2020,Lodging,,21,09
Kentucky,September,2020,Motor Fuel,66510868,21,09
Kentucky,September,2020,Tobacco,33020746,21,09
Kentucky,September,2021,Alcoholic Beverage,14825516,21,09
Kentucky,September,2021,Corporate Income,222746811,21,09
Kentucky,September,2021,General Sales,395624129,21,09
Kentucky,September,2021,Individual Income,491439642,21,09
Kentucky,September,2021,Lodging,,21,09
Kentucky,September,2021,Motor Fuel,70396578,21,09
Kentucky,September,2021,Tobacco,33591737,21,09
Louisiana,April,2019,Alcoholic Beverage,6246071,22,04
Louisiana,April,2019,Corporate Income,217308183,22,04
Louisiana,April,2019,General Sales,292147141,22,04
Louisiana,April,2019,Individual Income,510806752,22,04
Louisiana,April,2019,Lodging,,22,04
Louisiana,April,2019,Motor Fuel,52466454,22,04
Louisiana,April,2019,Tobacco,23099848,22,04
Louisiana,April,2020,Alcoholic Beverage,6301331,22,04
Louisiana,April,2020,Corporate Income,77231151,22,04
Louisiana,April,2020,General Sales,251452298,22,04
Louisiana,April,2020,Individual Income,220221176,22,04
Louisiana,April,2020,Lodging,,22,04
Louisiana,April,2020,Motor Fuel,50665688,22,04
Louisiana,April,2020,Tobacco,23472008,22,04
Louisiana,April,2021,Alcoholic Beverage,6914424,22,04
Louisiana,April,2021,Corporate Income,137793400,22,04
Louisiana,April,2021,General Sales,345465116,22,04
